bike_theft_id,colour,make,model,speed,bike_type,status,cost
618490,REDBLK,FUJI           ,PROFESSIONAL 3.,20,OT,STOLEN,1200.0
618491,BLU   ,SCWINN         ,,1,OT,STOLEN,250.0
618492,BLK   ,TREK           ,FX 2 DISC      ,0,OT,STOLEN,1000.0
618493,,OTHER          ,RUBBERSIDE DOWN,9,MT,STOLEN,900.0
618494,BLK   ,ROCKY MOUNTAIN ,,21,MT,STOLEN,1000.0
618495,RED   ,UNKNOWN MAKE   ,,1,TO,STOLEN,150.0
618496,GRNBLU,KHS            ,,7,MT,STOLEN,130.0
618497,GRY   ,UNKNOWN        ,,6,MT,STOLEN,100.0
618498,GRY   ,TREK           ,ALPHA          ,0,MT,STOLEN,1000.0
618499,PLEPNK,ZZZ            ,,18,MT,STOLEN,350.0
618500,RED   ,GT             ,UNKNOWN        ,0,MT,STOLEN,700.0
618501,BLKGRN,GIANT          ,PHANTOM 2      ,0,MT,STOLEN,1500.0
618502,,RALEIGH        ,,14,RG,STOLEN,150.0
618503,,RALEIGH        ,,14,RG,STOLEN,150.0
618504,BLKRED,EMMO           ,MAX            ,0,EL,STOLEN,2000.0
618505,BLK   ,MED            ,HOME HEALTH HUR,0,EL,STOLEN,9000.0
618506,BLKSIL,TECH TEAM      ,UNKNOWN        ,12,RG,STOLEN,750.0
618507,BLU   ,UNKNOWN MAKE   ,,1,RG,STOLEN,150.0
618508,SIL   ,DIAMONDBACK    ,,15,MT,STOLEN,1100.0
618509,BLK   ,EMMO           ,URBAN RIDER    ,7,EL,STOLEN,2000.0
618510,BLU   ,DEVINCI        ,CAMELEAN       ,10,MT,STOLEN,500.0
618511,BLU   ,DEVINCI        ,CAMELEAN       ,12,MT,STOLEN,510.0
618512,PLE   ,DAYMARK        ,EM1            ,1,EL,STOLEN,
618513,BLKGRN,OTHER          ,,18,MT,STOLEN,200.0
618514,GRY   ,TREK           ,FX             ,0,OT,STOLEN,530.0
618515,,CERVELO        ,52,0,OT,STOLEN,6000.0
618516,,GIANT          ,SLR2 FASTROAD  ,0,OT,STOLEN,1100.0
618517,BLK   ,SUPERCYCLE     ,SC1600         ,18,MT,STOLEN,100.0
618518,BLK   ,EMMO           ,,1,EL,RECOVERED,
618519,BLU   ,KONA           ,CINDER CONE    ,21,MT,STOLEN,
618520,BLKPLE,OTHER          ,,1,BM,STOLEN,300.0
618521,,UNKNOWN MAKE   ,,0,RG,STOLEN,
618522,BLK   ,NO             ,VALENCE ALUMINU,15,RC,STOLEN,1800.0
618523,BGE   ,WUDI           ,,2,RG,STOLEN,1500.0
618524,WHI   ,GIANT          ,GIANT          ,18,RG,STOLEN,2700.0
618525,GRN   ,UNKNOWN        ,UNKNOWN        ,18,RG,STOLEN,200.0
618526,BLK   ,BRODIE         ,ROAM           ,13,TO,STOLEN,1100.0
618527,BLK   ,OTHER          ,,1,OT,STOLEN,
618528,GRY   ,CCM            ,PRESTO         ,21,OT,STOLEN,200.0
618529,WHI   ,RAZOR          ,E200           ,1,SC,STOLEN,429.0
618530,BLKWHI,OTHER          ,STUMP JUMPER   ,21,MT,STOLEN,2700.0
618531,RED   ,FORTRESS       ,1700DT         ,1,EL,STOLEN,400.0
618532,BLK   ,POPULO         ,SPORT V        ,0,EL,STOLEN,1433.0
618533,GRY   ,KONA\          ,,21,MT,STOLEN,
618534,BLU   ,RALEIGH        ,MERIT 3        ,20,TO,STOLEN,2000.0
618535,BLU   ,LOUIS GARNEAU  ,SONIX          ,20,TO,STOLEN,2000.0
618536,BLK   ,SUPERCYCLE     ,,21,RG,STOLEN,
618537,WHIBLK,MOTOBECANE     ,PHANTOM PRO    ,30,RC,UNKNOWN,1500.0
618538,GRY   ,OTHER          ,,16,RG,STOLEN,100.0
618539,WHI   ,OTHER          ,COMMUTER       ,1,EL,STOLEN,1000.0
618540,GRN   ,OTHER          ,,1,EL,STOLEN,1457.0
618541,BLUWHI,DEVINCI        ,,18,MT,STOLEN,1500.0
618542,GRY   ,KONA\          ,DEW PRO        ,27,OT,STOLEN,790.0
618543,BLK   ,TREK           ,FX3            ,7,RG,STOLEN,920.0
618544,BLKBLU,UNKNOWN        ,,7,MT,STOLEN,180.0
618545,WHI   ,GIANT          ,ROM            ,24,MT,STOLEN,800.0
618546,BLK   ,MARIN          ,,21,OT,STOLEN,1200.0
618547,BLKYEL,TREK           ,820,21,MT,STOLEN,500.0
618548,BLK   ,DEVINCI        ,STOCKHOLM      ,18,TO,STOLEN,1000.0
618549,,TREK           ,,21,RG,STOLEN,
618550,BLK   ,OTHER          ,,7,MT,STOLEN,200.0
618551,RED   ,UNKNOWN        ,,1,OT,STOLEN,50.0
618552,BLU   ,UNKNOWN MAKE   ,FORTRESS       ,1,SC,UNKNOWN,500.0
618553,BLK   ,UNKNOWN        ,,0,RG,STOLEN,1000.0
618554,BLK   ,UNKNOWN        ,,0,RG,STOLEN,1000.0
618555,,KONA\          ,K9000          ,21,OT,STOLEN,1500.0
618556,WHI   ,UNKNOWN MAKE   ,,21,MT,STOLEN,1200.0
618557,RED   ,CCM            ,VANDAL         ,18,MT,STOLEN,
618558,WHI   ,RALEIGH        ,,1,TO,STOLEN,400.0
618559,WHI   ,FELT           ,2010 F75       ,20,OT,STOLEN,1500.0
618560,GRY   ,OTHER          ,,18,OT,STOLEN,1000.0
618561,BLU   ,SUPERCYCLE     ,,21,MT,STOLEN,400.0
618562,RED   ,SPECIALIZED    ,ALLEZ          ,12,RG,STOLEN,2000.0
618563,BLK   ,GARY FISHER    ,,7,OT,STOLEN,800.0
618564,BLU   ,EMMO           ,HORNET         ,30,EL,STOLEN,1400.0
618565,BLU   ,EM             ,HORNET         ,30,EL,STOLEN,1400.0
618566,LGR   ,NORCO          ,OPTIC          ,0,MT,STOLEN,2500.0
618567,ONG   ,SPECIALIZED    ,PITCH          ,21,MT,STOLEN,875.0
618568,GRNGRY,GIANT          ,18 CONTEND SL 1,21,TO,STOLEN,1600.0
618569,DGRGLD,OTHER          ,CRUISER        ,10,OT,STOLEN,375.0
618570,,OTHER          ,CHARIOT        ,0,OT,STOLEN,200.0
618571,BLK   ,AGTA           ,4 WHEEL-PART   ,1,OT,STOLEN,2000.0
618572,BLK   ,EMMO           ,KNIGHT SPORT   ,3,EL,STOLEN,2800.0
618573,BLK   ,GIANT          ,,5,RG,STOLEN,350.0
618574,WHI   ,SPECIALIST     ,ROCKHOPPER     ,18,MT,STOLEN,1200.0
618575,WHI   ,NORCO          ,,18,MT,STOLEN,1000.0
618576,RED   ,OTHER          ,MOVELO         ,1,BM,UNKNOWN,
618577,GRN   ,OTHER          ,AVIGO          ,1,BM,UNKNOWN,
618578,BLKBLU,BEAR           ,,10,MT,STOLEN,178.0
618579,BLKBLU,BEAR           ,,10,MT,STOLEN,178.0
618580,RED   ,VIKING         ,,10,MT,STOLEN,198.0
618581,SIL   ,OTHER          ,LYNSKEY COOPER ,1,RC,STOLEN,4000.0
618582,RED   ,NONE           ,,0,SC,STOLEN,2000.0
618583,BLKSIL,MARINONI       ,PISTA          ,1,OT,STOLEN,2000.0
618584,PLE   ,UNKNOWN MAKE   ,,1,MT,STOLEN,125.0
618585,GRY   ,GARY FISHER    ,MARLIN         ,0,MT,STOLEN,700.0
618586,GRNBLK,UNKNOWN MAKE   ,,5,MT,STOLEN,150.0
618587,BLK   ,RM             ,RC30           ,21,RG,STOLEN,
618588,WHI   ,EVIAN          ,,10,RG,STOLEN,350.0
618589,RED   ,MIELE          ,,12,RG,STOLEN,450.0
618590,BLK   ,TREK           ,,12,TO,STOLEN,1650.0
618591,WHI   ,GIANT          ,HYBRID         ,8,MT,STOLEN,350.0
618592,BLU   ,UNKNOWN MAKE   ,,1,SC,STOLEN,150.0
618593,PNK   ,SUPERCYCLE     ,DREAM WEAVER   ,0,RG,UNKNOWN,
618594,LGR   ,SPECIALIZED    ,,24,MT,STOLEN,
618595,BLK   ,SCOTT          ,CLIMBER        ,18,MT,STOLEN,2000.0
618596,BLKYEL,SCOTT          ,GENIUS950      ,12,MT,STOLEN,4250.0
618597,BLKRED,UNKNOWN MAKE   ,TIME FRAME     ,0,RG,STOLEN,3000.0
618598,SIL   ,KONA           ,,21,MT,STOLEN,120.0
618599,TRQ   ,BIANCHI        ,INTENSO        ,6,RC,STOLEN,3500.0
618600,RED   ,FUJI           ,,21,MT,STOLEN,1500.0
618601,SILGRN,SPECIALIZED    ,,18,RC,STOLEN,1849.0
618602,REDSIL,GIANT          ,REVEL 29ER     ,24,MT,STOLEN,950.0
618603,BLK   ,SCHWINN        ,FATBOY         ,7,MT,STOLEN,350.0
618604,RED   ,SUPERCYCLE     ,SOLARIS        ,18,EL,STOLEN,280.0
618605,RED   ,UNKNOWN MAKE   ,DAYMAK         ,0,SC,UNKNOWN,
618606,GRY   ,OPUS           ,SONAR          ,1,EL,STOLEN,1900.0
618607,SIL   ,OTHER          ,,21,MT,STOLEN,
618608,MRN   ,SPECIALIZED    ,ROCK HOPPER    ,21,MT,STOLEN,1000.0
618609,,OTHER          ,PINARELLO      ,11,RC,STOLEN,120000.0
618610,BLKRED,UNKNOWN        ,UNKNOW         ,7,RG,STOLEN,200.0
618611,,ZZZ            ,,1,RC,STOLEN,
618612,WHIBLK,CANNONDALE     ,EVO            ,12,OT,STOLEN,3100.0
618613,GRY   ,OTHER          ,RIDGE RUNNER   ,18,MT,STOLEN,2000.0
618614,RED   ,CCM            ,SUPERCYCLE     ,10,RC,STOLEN,300.0
618615,BLKRED,OTHER          ,,3,RG,STOLEN,150.0
618616,,SPECIALIZED    ,DIVERGE E5 COMP,21,OT,STOLEN,2500.0
618617,GRN   ,EMMO           ,NIGHT SPORT    ,3,EL,STOLEN,3000.0
618618,SIL   ,MARIN          ,LARKSPUR       ,21,TO,STOLEN,1000.0
618619,GRN   ,ZZZ            ,,24,TO,STOLEN,1000.0
618620,WHI   ,AQUILA         ,CORSA          ,10,RC,STOLEN,1400.0
618621,BLKSIL,OTHER          ,,0,MT,STOLEN,100.0
618622,BLK   ,UNKNOWN MAKE   ,,1,RG,STOLEN,200.0
618623,BLK   ,OT             ,SKYWAY         ,1,RG,STOLEN,550.0
618624,BLKBLU,GIANT          ,ESCAPE         ,24,RC,STOLEN,600.0
618625,GRY   ,GIANT          ,UNKNOWN        ,1,EL,STOLEN,3500.0
618626,BLK   ,OTHER          ,PURE FIX       ,0,RG,STOLEN,
618627,BLK   ,GIANT          ,RAPID 1        ,24,OT,STOLEN,1200.0
618628,GRYSIL,GIANT          ,MENS           ,12,MT,STOLEN,750.0
618629,WHI   ,GIANT          ,WOMENS         ,12,MT,STOLEN,750.0
618630,YEL   ,OTHER          ,BMX            ,1,BM,STOLEN,200.0
618631,RED   ,TR             ,TREK DS 2 XL VI,8,MT,STOLEN,900.0
618632,GRY   ,GIANT          ,ROAM 2         ,0,OT,STOLEN,500.0
618633,GRY   ,MARIN          ,MUIRWOODS      ,18,OT,STOLEN,800.0
618634,TRQ   ,GI             ,,15,MT,STOLEN,700.0
618635,BLK   ,AQUILA         ,CX-G           ,11,RC,STOLEN,3990.0
618636,BLK   ,SPECIALIZED    ,,21,OT,STOLEN,800.0
618637,BLK   ,RALEIGH        ,,1,RC,STOLEN,
618638,BLKBLU,OTHER          ,,0,MT,STOLEN,100.0
618639,BLK   ,BIANCHI        ,,1,OT,STOLEN,1050.0
618640,YEL   ,UNKNOWN MAKE   ,,0,RG,UNKNOWN,
618641,BLK   ,OTHER          ,FIXIE          ,0,OT,STOLEN,
618642,BLK   ,ZZZ            ,,1,RG,STOLEN,600.0
618643,BLK   ,INFINITY       ,AMEGO          ,50,EL,STOLEN,2500.0
618644,BLK   ,TREK           ,BONTRAGER      ,21,OT,STOLEN,500.0
618645,WHI   ,SCOTT          ,,0,OT,STOLEN,2500.0
618646,ONG   ,TREK           ,,0,OT,STOLEN,1000.0
618647,ONG   ,TR             ,,18,RC,STOLEN,2203.99
618648,WHI   ,OT             ,CONTESSA SOLACE,18,RC,STOLEN,3275.87
618649,WHI   ,OTHER          ,,21,OT,STOLEN,700.0
618650,WHT   ,BRODIE         ,,21,MT,UNKNOWN,
618651,BLK   ,GT             ,,21,MT,UNKNOWN,
618652,,SUPERCYCLE     ,,21,MT,UNKNOWN,
618653,RED   ,GIANT          ,,21,MT,UNKNOWN,
618654,BLK   ,SPECIALIZED    ,,21,MT,UNKNOWN,
618655,GREY  ,GIANT          ,,21,MT,UNKNOWN,
618656,BLK   ,GT             ,,21,MT,UNKNOWN,
618657,WHT   ,K2             ,,21,MT,UNKNOWN,
618658,BLK   ,NORCO          ,,21,MT,UNKNOWN,
618659,GREY  ,SUPERCYCLE     ,,21,MT,UNKNOWN,
618660,PLE   ,OTHER          ,DESTRO         ,1,BM,STOLEN,500.0
618661,BLKRED,OPUS           ,AMADEUS        ,24,RC,STOLEN,10000.0
618662,BLU   ,MARIN OR MARINO,,18,RG,UNKNOWN,
618663,WHI   ,CRITICIAL CYCLE,1884 CLASSIC   ,1,OT,STOLEN,500.0
618664,BLK   ,NORCO          ,VFR4           ,0,RG,UNKNOWN,
618665,BLK   ,NORCO          ,INDIE 4        ,0,RG,UNKNOWN,
618666,BLU   ,CCM            ,,0,RG,UNKNOWN,
618667,GRY   ,NORCO          ,INDIE 9        ,0,RG,UNKNOWN,
618668,BLKBLU,OTHER          ,,21,OT,STOLEN,500.0
618669,BLK   ,EMMO           ,KNIGHT         ,0,EL,STOLEN,2000.0
618670,BLK   ,UNKNOWN        ,,21,MT,STOLEN,
618671,BLKGRY,GIANT          ,UNKNOWN        ,0,MT,STOLEN,1800.0
618672,,UNKNOWN MAKE   ,,18,OT,STOLEN,0.0
618673,,UNKNOWN MAKE   ,,18,OT,STOLEN,0.0
618674,BLK   ,OT             ,,21,OT,STOLEN,1000.0
618675,GRYRED,MEC            ,1971,21,OT,STOLEN,2100.0
618676,BLKGRN,TTC TRAUSEO    ,SPORT          ,10,MT,STOLEN,250.0
618677,TRQ   ,ZZZ            ,ARIEL          ,0,OT,STOLEN,1200.0
618678,SIL   ,CANNONDALE     ,,0,RG,STOLEN,1500.0
618679,WHI   ,UNKNOWN        ,,10,MT,STOLEN,
618680,BLK   ,UNKNOWN MAKE   ,,12,MT,STOLEN,1300.0
618681,BLK   ,ENO            ,MONSTER S      ,0,EL,STOLEN,2600.0
618682,MUL   ,SCHWINN        ,GRAPHITE       ,12,TO,STOLEN,500.0
618683,PLEBLU,NORCO          ,,21,MT,STOLEN,600.0
618684,BLK   ,OPUS           ,CLASSICO       ,1,OT,STOLEN,700.0
618685,SIL   ,OTHER          ,,1,TO,STOLEN,700.0
618686,BLU   ,OTHER          ,,12,MT,STOLEN,
618687,,AMIGO          ,,0,EL,STOLEN,2200.0
618688,ONG   ,SPECIALIZED    ,,18,RE,STOLEN,1300.0
618689,PNK   ,UNKNOWN MAKE   ,TMC JITTERBUG  ,0,EL,STOLEN,1300.0
618690,RED   ,CANNONDALE     ,SYNAPSE        ,22,RC,STOLEN,3000.0
618691,WHIBLK,BRODIE         ,DYNAMO         ,27,OT,STOLEN,1500.0
618692,BLK   ,EMMO           ,GOLD CHAIN     ,3,EL,STOLEN,1600.0
618693,BLK   ,CANNONDALE     ,SYNAPSE        ,22,RC,STOLEN,3000.0
618694,REDPNK,SIMCOE         ,,7,RG,STOLEN,2000.0
618695,BGE   ,MARIN          ,SAN ANSELMO    ,21,MT,STOLEN,799.0
618696,GRYWHI,OTHER          ,VIENNA         ,3,EL,STOLEN,1000.0
618697,BLK   ,OT             ,,30,FO,STOLEN,2000.0
618698,OTH   ,OT             ,SIMCOE CLASSIC ,7,OT,STOLEN,2000.0
618699,RED   ,DEVINCI        ,AMSTERDAM      ,21,MT,STOLEN,1149.0
618700,WHI   ,SPECIALIZED    ,VENGE          ,20,RC,STOLEN,7000.0
618701,RED   ,SPECIALIZED    ,,12,OT,RECOVERED,
618702,BLU   ,GIANT          ,,1,RG,STOLEN,1600.0
618703,BLUBLK,GIANT          ,CONTEND SL     ,0,RC,STOLEN,1130.0
618704,BLKGLD,OTHER          ,FIXED BLK&GLD  ,1,RC,STOLEN,450.0
618705,BLK   ,RALEIGH        ,,12,MT,STOLEN,400.0
618706,GRN   ,CANNONDALE     ,QUICK 4 AGR    ,18,MT,STOLEN,800.0
618707,BLKWHI,EMMO           ,SPORTS BIKE    ,0,EL,STOLEN,3700.0
618708,BLKBLU,NORCO          ,HYBRID         ,0,OT,STOLEN,700.0
618709,,DIADORA        ,,0,MT,STOLEN,300.0
618710,RED   ,OTHER          ,,5,TR,STOLEN,1000.0
618711,GRY   ,GHETTO         ,DIRT JUMPER    ,1,OT,STOLEN,2200.0
618712,BLK   ,OTHER          ,,21,MT,STOLEN,
618713,BLKWHI,JAMIS          ,EXILE          ,21,MT,UNKNOWN,550.0
618714,WHI   ,SPECIALIZED    ,VITA SPORT     ,21,OT,STOLEN,1000.0
618715,BLK   ,EMMO           ,MONSTER        ,3,EL,STOLEN,2095.0
618716,MRN   ,CA             ,,20,RG,STOLEN,3500.0
618717,GRY   ,N/A            ,,0,OT,STOLEN,
618718,REDWHI,TREK           ,MADONE SSL     ,0,OT,STOLEN,6000.0
618719,GRYSIL,IRON HORSE     ,AXION          ,21,MT,STOLEN,350.0
618720,BLKBLU,MONSTER        ,BLACK AND BLUE ,12,EL,STOLEN,1900.0
618721,BLK   ,OTHER          ,NISHIKI        ,0,MT,STOLEN,
618722,BLK   ,RALEIGH        ,MOUNTAIN       ,0,MT,STOLEN,
618723,BLKGLD,OPUS           ,ALLEGRO 4.0    ,20,RC,STOLEN,2050.0
618724,,OTHER          ,UNKNOWN        ,0,RC,STOLEN,1500.0
618725,GRY   ,TREK           ,,12,RG,STOLEN,1200.0
618726,GRY   ,TREK           ,,12,RG,STOLEN,1000.0
618727,BLKWHI,BEECH CRUISER  ,,1,EL,STOLEN,2500.0
618728,GRYBLK,NORCO          ,BIG FOOT       ,10,MT,STOLEN,1000.0
618729,BLU   ,UNK            ,UNK            ,1,SC,STOLEN,3400.0
618730,WHI   ,UNKNONW        ,6KU            ,6,RG,STOLEN,350.0
618731,BLKWHI,OPUS           ,PFAST 4.0      ,0,MT,STOLEN,3500.0
618732,YEL   ,FUJI           ,,1,RG,STOLEN,400.0
618733,BLKBLU,GT PANTERA     ,SPORT          ,27,MT,STOLEN,900.0
618734,WHI   ,GT AVALANCHE   ,,27,MT,STOLEN,700.0
618735,BLKWHI,SPECIALIZED    ,TRICROSS       ,20,RC,STOLEN,800.0
618736,BLK   ,SHIMANO        ,OPUS           ,10,OT,STOLEN,2000.0
618737,BLKGRN,MONGOOSE       ,LEDGE          ,12,MT,UNKNOWN,
618738,GRYBLK,JAMIS          ,JAMIS 216 VENTU,20,RC,STOLEN,1600.0
618739,BLK   ,NO NAME        ,NON            ,1,RG,STOLEN,500.0
618740,BLK   ,TREK           ,,20,RG,STOLEN,500.0
618741,WHI   ,NORCO          ,,20,MT,STOLEN,500.0
618742,GRN   ,CCM            ,GT             ,21,MT,STOLEN,250.0
618743,SIL   ,OTHER          ,GARNEAU        ,0,OT,STOLEN,700.0
618744,WHI   ,FELT           ,B16            ,20,RC,STOLEN,2000.0
618745,SIL   ,OTHER          ,,10,EL,STOLEN,500.0
618746,BLK   ,DIVERGEV       ,SPECIALIZED    ,14,OT,STOLEN,1700.0
618747,GRY   ,SPECIALIZED    ,UNK            ,0,RC,STOLEN,1999.0
618748,WHI   ,INFINITY       ,,21,MT,STOLEN,400.0
618749,GRN   ,SPECIALIZED    ,,27,TO,STOLEN,1000.0
618750,,NORCO          ,,2,OT,STOLEN,400.0
618751,WHI   ,CANNONDALE     ,TRAIL SL       ,21,RG,RECOVERED,1200.0
618752,BLKGRN,CCM            ,ALPHA 29 ER    ,21,OT,STOLEN,175.0
618753,ONGBLK,ORBEA          ,MX50 29        ,10,MT,STOLEN,45672.0
618754,BLK   ,EMMO           ,MONSTER        ,3,EL,STOLEN,1800.0
618755,BLKDBL,CANNONDALE     ,CAAD12         ,13,OT,STOLEN,3000.0
618756,GRNONG,KONA           ,PADDY WAGGON   ,0,RG,STOLEN,800.0
618757,BLK   ,MIELE          ,MUSKOKA        ,24,OT,STOLEN,800.0
618758,,UK             ,DAWES HAYMAKER ,24,MT,STOLEN,500.0
618759,BLK   ,SPECIALIZED    ,DIVERGE        ,18,OT,STOLEN,1234.0
618760,BLKWHI,OTHER          ,,10,OT,STOLEN,500.0
618761,,"KONA
          ",,86,MT,STOLEN,800.0
618762,BLK   ,SPECIALIZED    ,CROSSTRAIL     ,1,OT,STOLEN,2264.42
618763,BLKWHI,SPECIALIZED    ,ROCKHOPPER 29  ,1,OT,STOLEN,840.45
618764,,ALIBI          ,STEP-THROUGH   ,7,RG,STOLEN,800.0
618765,GRY   ,SPECIALIZED    ,ROCK JUMPER    ,12,MT,STOLEN,
618766,,UNKNOWN MAKE   ,,10,MT,STOLEN,
618767,WHI   ,N/A            ,,0,RG,STOLEN,
618768,RED   ,N/A            ,,0,OT,STOLEN,
618769,PLE   ,SPECIALIZED    ,PRO            ,7,MT,STOLEN,2254.0
618770,GRY   ,SPECIALIZED    ,ROUBAIX COMPOSI,18,RC,STOLEN,3329.0
618771,SIL   ,IRON HORSE     ,MAVERICK 3.3   ,21,MT,STOLEN,500.0
618772,BLKRED,OTHER          ,HYPER          ,21,MT,STOLEN,200.0
618773,SIL   ,BIOMEGA        ,AMSTERDAM      ,1,OT,STOLEN,1500.0
618774,BLKONG,GIANT          ,ROVE           ,24,OT,STOLEN,850.0
618775,,UNKNOWN MAKE   ,,18,RC,STOLEN,
618776,,UNKNOWN MAKE   ,,18,MT,STOLEN,
618777,BLUYEL,SCHWINN        ,GTX-2          ,0,OT,STOLEN,375.0
618778,BLKWHI,CONA           ,SHRED          ,10,MT,STOLEN,200.0
618779,BLK   ,TMC            ,JITTERBUG      ,0,SC,UNKNOWN,1128.0
618780,WHI   ,FELT           ,ZW3            ,21,TO,STOLEN,4000.0
618781,,UNKNOWN        ,,0,RG,STOLEN,250.0
618782,BLK   ,ZZZ            ,,1,RG,STOLEN,700.0
618783,GRYONG,SUPERCYCLE     ,NITRO XT       ,21,MT,STOLEN,160.0
618784,BLK   ,OTHER          ,DUCCA          ,2,EL,STOLEN,3000.0
618785,SILGRY,OTHER          ,,81,TO,STOLEN,2500.0
618786,BLK   ,COLNAGO        ,CLX            ,0,RC,STOLEN,5000.0
618787,YEL   ,ROCKY MOUNTAIN ,,21,MT,STOLEN,500.0
618788,BRZ   ,ATALA          ,VINTAGE        ,5,OT,STOLEN,400.0
618789,WHIRED,EMMO           ,EDDYMERCKX     ,0,RC,STOLEN,3000.0
618790,,CCM            ,MOUNTAIN       ,0,MT,RECOVERED,400.0
618791,REDYEL,OTHER          ,FIXATION       ,18,MT,STOLEN,
618792,GRYBLU,DEVINCI        ,ST TROPEZ      ,12,RG,STOLEN,600.0
618793,BLK   ,UNKNOWN        ,,8,RG,STOLEN,800.0
618794,,UNKNOWN        ,,1,EL,STOLEN,100.0
618795,BLK   ,MIELE          ,TOSCANA        ,15,OT,STOLEN,560.0
618796,RED   ,CCM            ,HIGH 10        ,7,RG,RECOVERED,
618797,BLKSIL,IRON HORSE     ,PHOENIX        ,0,MT,STOLEN,350.0
618798,BLK   ,TREK           ,SOHO           ,0,RG,STOLEN,400.0
618799,BLU   ,OTHER          ,,1,MT,STOLEN,120.0
618800,GRY   ,URBANITE       ,,0,RG,STOLEN,500.0
618801,BLUWHI,CCM            ,,14,MT,STOLEN,400.0
618802,BLKONG,UNKNOWN MAKE   ,,10,MT,STOLEN,
618803,BLK   ,CCM            ,,18,RG,STOLEN,
618804,BLUWHI,CCM            ,SLOP T6 ALUMINU,21,MT,STOLEN,600.0
618805,BLKONG,GT             ,AGGRESSOR      ,18,MT,STOLEN,500.0
618806,SIL   ,TRAVEL SCOOT   ,,1,SC,STOLEN,4500.0
618807,,EMMO           ,,1,EL,RECOVERED,
618808,BLK   ,FUJI           ,,18,MT,STOLEN,750.0
618809,BLUWHI,CCM            ,,21,MT,STOLEN,380.0
618810,BLK   ,SPECIALIZED    ,TROLL LOW RISE ,7,MT,UNKNOWN,289.0
618811,BLK   ,EMMO           ,MONSTER        ,1,EL,STOLEN,500.0
618812,RED   ,CANADIANA      ,,0,RG,STOLEN,200.0
618813,BLKBLU,CANNONDALE     ,TRAIL 5        ,0,MT,STOLEN,1300.0
618814,SIL   ,UNKNOWN        ,UNKNOWN        ,3,RG,STOLEN,50.0
618815,,EMMO           ,,1,EL,STOLEN,
618816,BLK   ,GT             ,KARAKORAM      ,21,MT,STOLEN,800.0
618817,BLK   ,GT             ,ALALANCHE      ,21,MT,STOLEN,800.0
618818,BLK   ,DEVINCI        ,SILVERSTONE S4 ,0,OT,STOLEN,1700.0
618819,RED   ,EMMO           ,N/A            ,3,EL,STOLEN,2500.0
618820,YEL   ,VELO SPORT     ,N/A            ,3,EL,STOLEN,1000.0
618821,BLKGRN,CCM            ,SUPERCYCLE     ,6,MT,STOLEN,120.0
618822,BLK   ,SPECIALIZED    ,,0,EL,STOLEN,6300.0
618823,YEL   ,TRIBE          ,,0,RG,STOLEN,400.0
618824,WHI   ,OTHER          ,,0,RG,STOLEN,250.0
618825,GRY   ,OTHER          ,,21,MT,STOLEN,3318.0
618826,REDWHI,ARGON 18       ,,22,TO,STOLEN,1000.0
618827,BLU   ,CCM            ,SUPERCYCLE     ,21,MT,STOLEN,500.0
618828,SIL   ,OTHER          ,,21,RC,STOLEN,250.0
618829,,OTHER          ,,0,MT,STOLEN,10000.0
618830,BLKRED,ZZZ            ,,1,EL,STOLEN,1000.0
618831,,ZZZ            ,,1,EL,STOLEN,1000.0
618832,BLKWHI,EMMO           ,GT5            ,1,EL,STOLEN,800.0
618833,BLU   ,CCM            ,SUPERCYCLE     ,21,RG,STOLEN,500.0
618834,BLKWHI,GIANT          ,ATX2020        ,21,MT,STOLEN,600.0
618835,BLK   ,GI             ,ATX 3 2020     ,21,MT,STOLEN,593.5
618836,BLK   ,GIO            ,,20,EL,UNKNOWN,500.0
618837,BLK   ,SC             ,,9,EL,STOLEN,1150.0
618838,MRN   ,UK             ,,8,OT,STOLEN,500.0
618839,BLK   ,FAHRRAD        ,T100           ,0,OT,STOLEN,1500.0
618840,BLKBLU,DDOREL INDUSTRY,GT AGRESSOR    ,21,MT,STOLEN,508.0
618841,GRN   ,GIANT          ,,24,RC,STOLEN,2700.0
618842,,OTHER          ,,1,OT,STOLEN,
618843,BLK   ,OTHER          ,,0,RG,STOLEN,500.0
618844,BLK   ,TREK           ,DS-8.4         ,21,MT,STOLEN,2000.0
618845,BLUWHI,TREK           ,,12,RC,STOLEN,2000.0
618846,GLD   ,MIELE          ,,10,RG,STOLEN,400.0
618847,SILGRY,NORCO          ,,1,BM,STOLEN,300.0
618848,SIL   ,DEVINCI        ,HARD TIP       ,21,MT,STOLEN,600.0
618849,DBL   ,BIANCHI        ,,18,RC,STOLEN,400.0
618850,,OTHER          ,,0,OT,STOLEN,
618851,BLUONG,GIANT          ,ESCAPE 2       ,24,RG,STOLEN,600.0
618852,BLU   ,EURO MINIZIZO ,,0,OT,STOLEN,500.0
618853,BLU   ,OTHER          ,CIRCUIT        ,21,OT,STOLEN,299.0
618854,BLKONG,SUPERCYCLE     ,PHANTOM 29     ,18,MT,STOLEN,500.0
618855,BLK   ,OTHER          ,,1,RG,STOLEN,
618856,BLKYEL,OTHER          ,,8,MT,STOLEN,200.0
618857,BLK   ,GIANT          ,CONNECT        ,27,MT,STOLEN,970.0
618858,BLK   ,HYPER          ,VIKING TRAIL   ,21,MT,STOLEN,200.0
618859,BLU   ,OPUS           ,ROAD           ,32,TO,STOLEN,500.0
